,cluster
46633,1
46640,1
46652,1
46678,1
46713,1
46732,1
46759,1
46776,1
46786,1
46794,0
46805,1
46831,1
46835,0
46849,1
46872,0
46906,1
46920,1
46939,1
46943,0
46982,0
46999,1
47069,1
47074,1
47091,1
47097,0
47111,1
47134,1
47164,1
47185,1
47195,1
47197,1
47224,1
47242,1
47246,1
47269,1
47287,1
47294,1
47299,1
47307,1
47348,0
47359,1
47388,1
47411,1
47420,1
47430,0
47433,1
47448,1
47460,1
47479,1
47480,1
47498,0
47550,1
47577,1
47590,1
47593,0
47603,1
47609,1
47647,1
47649,0
47676,1
47685,1
47769,1
47780,1
47807,1
47811,0
47823,0
47828,1
47845,1
47850,1
47873,1
47882,1
47883,1
47923,0
47938,0
47946,1
47950,1
47955,0
47956,1
47971,1
47981,1
47990,1
47995,0
48032,1
48042,1
48069,1
48084,1
48098,1
48116,1
48118,1
48126,1
48174,1
48195,3
48226,0
48230,3
48241,3
48295,1
48316,1
48324,1
48332,1
48354,3
48387,2
48411,1
48452,1
48498,0
48513,1
48556,1
48599,0
48604,1
48615,1
48625,1
48647,1
48649,1
48684,0
48696,0
48746,1
48761,1
48791,1
48826,0
48836,1
48857,0
48859,1
48871,1
48896,1
48919,4
48920,1
48951,0
48958,1
48971,0
48999,1
49068,1
49080,0
49124,1
49155,1
49172,1
49186,1
49187,1
49192,1
49217,1
49223,1
49229,1
49249,0
49253,1
49341,1
49347,1
49349,1
49351,0
49409,1
49410,0
49431,3
49438,1
49447,1
49456,1
49473,-1
49495,0
49512,1
49520,1
49570,0
49578,1
49593,0
49596,0
49600,0
49608,0
49651,1
49652,1
49660,0
49665,1
49667,0
49678,1
49698,1
49716,1
49717,1
49718,0
49740,0
49745,1
49754,1
49765,1
49766,1
49779,1
49787,1
49810,1
49839,0
49849,1
49873,1
49879,0
49893,1
49908,1
49913,1
49915,0
49926,1
49958,5
49977,1
49985,1
49995,1
49999,-1
50000,1
50020,1
50063,1
50073,1
50097,3
50110,0
50118,1
50121,0
50140,1
50142,1
50143,1
50188,1
50199,1
50236,1
50242,1
50282,0
50289,1
50293,3
50294,1
50332,1
50368,1
50387,1
50418,1
50422,1
50443,1
50445,1
50452,1
50493,1
50518,1
50531,1
50545,1
50546,0
50554,1
