,cluster
2225,40260
2226,40273
2227,40334
2228,40341
2229,40358
2230,40426
2231,40429
2232,40436
2233,40438
2234,40467
2235,40511
2236,40518
2237,40559
2238,40560
2239,40568
2240,40580
2241,40587
2242,40605
2243,40652
2244,40704
2245,40716
2246,40725
2247,40737
2248,40738
2249,40748
2250,40764
2251,40784
2252,40794
2253,40820
2254,40828
2255,40837
2256,40861
2257,40864
2258,40903
2259,40947
2260,40951
2261,41001
2262,41009
2263,41014
2264,41046
2265,41064
2266,41069
2267,41073
2268,41076
2269,41168
2270,41172
2271,41241
2272,41264
2273,41268
2274,41269
2275,41275
2276,41283
2277,41337
2278,41359
2279,41377
2280,41381
2281,41442
2282,41454
2283,41469
2284,41476
2285,41482
2286,41515
2287,41531
2288,41543
2289,41566
2290,41619
2291,41627
2292,41633
2293,41651
2294,41653
2295,41662
2296,41673
2297,41679
2298,41711
2299,41715
2300,41717
2301,41723
2302,41750
2303,41754
2304,41761
2305,41794
2306,41815
2307,41832
2308,41834
2309,41839
2310,41856
2311,41861
2312,41900
2313,41930
2314,41950
2315,41951
2316,41953
2317,41988
2318,42030
2319,42085
2320,42086
2321,42119
2322,42120
2323,42127
2324,42143
2325,42153
2326,42160
2327,42164
2328,42174
2329,42193
2330,42199
2331,42252
2332,42261
2333,42286
2334,42287
2335,42294
2336,42315
2337,42345
2338,42350
2339,42443
2340,42455
2341,42463
2342,42466
2343,42482
2344,42483
2345,42497
2346,42499
2347,42528
2348,42562
2349,42579
2350,42586
2351,42587
2352,42598
2353,42609
2354,42651
2355,42680
2356,42734
2357,42744
2358,42754
2359,42763
2360,42768
2361,42789
2362,42791
2363,42802
2364,42806
2365,42870
2366,42876
2367,42895
2368,42896
2369,42897
2370,42938
2371,42946
2372,42981
2373,43002
2374,43011
2375,43050
2376,43065
2377,43077
2378,43088
2379,43105
2380,43110
2381,43114
2382,43127
2383,43143
2384,43150
2385,43164
2386,43192
2387,43218
2388,43248
2389,43249
2390,43299
2391,43317
2392,43325
2393,43343
2394,43348
2395,43367
2396,43387
2397,43412
2398,43453
2399,43496
2400,43510
2401,43539
2402,43551
2403,43552
2404,43572
2405,43591
2406,43592
2407,43622
2408,43676
2409,43686
2410,43705
2411,43707
2412,43715
2413,43717
2414,43728
2415,43733
2416,43743
2417,43773
2418,43783
2419,43790
2420,43809
2421,43830
2422,43839
2423,43856
2424,43927
2425,43940
2426,43948
2427,43964
2428,43979
2429,43985
2430,43997
2431,44015
2432,44027
2433,44043
2434,44050
2435,44056
2436,44057
2437,44084
2438,44085
2439,44097
2440,44116
2441,44123
2442,44126
2443,44141
2444,44158
2445,44169
2446,44189
2447,44192
2448,44211
2449,44293
2450,44304
2451,44333
2452,44337
2453,44354
2454,44373
2455,44374
2456,44381
2457,44388
2458,44430
2459,44492
2460,44500
2461,44504
2462,44551
2463,44574
2464,44575
2465,44583
2466,44615
2467,44626
2468,44635
2469,44662
2470,44688
2471,44697
2472,44708
2473,44721
2474,44755
2475,44757
2476,44763
2477,44776
2478,44790
2479,44800
2480,44803
2481,44825
2482,44836
2483,44841
2484,44870
2485,44874
2486,44908
2487,44918
2488,44993
2489,45009
2490,45010
2491,45013
2492,45019
2493,45030
2494,45037
2495,45044
2496,45052
2497,45063
2498,45091
2499,45105
2500,45106
2501,45109
2502,45113
