year,state,congressional_district,party,candidatevotes,totalvotes,candidateperc
1984,NORTH CAROLINA,11,REPUBLICAN,112598,220882,50.9765395097835
1984,NORTH DAKOTA,0,DEMOCRAT,242968,308729,78.69944190536037
1984,OHIO,1,DEMOCRAT,121577,220658,55.09748116995532
1984,OHIO,2,REPUBLICAN,149856,218453,68.59873748586652
1984,OHIO,3,DEMOCRAT,151398,151398,100.0
1984,OHIO,4,REPUBLICAN,162199,209217,77.5266828221416
1984,OHIO,5,REPUBLICAN,132582,211391,62.71884801150475
1984,OHIO,6,REPUBLICAN,150101,202828,74.00408227660876
1984,OHIO,7,REPUBLICAN,147885,192858,76.68077030768752
1984,OHIO,8,REPUBLICAN,155200,201873,76.88001862557152
1984,OHIO,9,DEMOCRAT,117985,214909,54.89998092215775
1984,OHIO,10,REPUBLICAN,149337,204509,73.02221418128298
1984,OHIO,11,DEMOCRAT,133096,199374,66.75694925115612
1984,OHIO,12,REPUBLICAN,148899,214114,69.54192626357921
1984,OHIO,13,DEMOCRAT,131923,198756,66.37434844734247
1984,OHIO,14,DEMOCRAT,155729,218095,71.404204589743
1984,OHIO,15,REPUBLICAN,148311,207181,71.58523223654679
1984,OHIO,16,REPUBLICAN,152399,210447,72.41680803242622
1984,OHIO,17,DEMOCRAT,123014,230661,53.33107894269079
1984,OHIO,18,DEMOCRAT,155759,205115,75.93740097018745
1984,OHIO,19,DEMOCRAT,139605,252839,55.21497870186166
1984,OHIO,20,DEMOCRAT,167115,167155,99.97607011456434
1984,OHIO,21,DEMOCRAT,165247,200648,82.35666440732028
1984,OKLAHOMA,1,DEMOCRAT,113919,218093,52.23413864727433
1984,OKLAHOMA,2,DEMOCRAT,148124,200013,74.0571862828916
1984,OKLAHOMA,3,DEMOCRAT,137964,177418,77.76212109256106
1984,OKLAHOMA,4,DEMOCRAT,109447,172039,63.617551834177135
1984,OKLAHOMA,5,REPUBLICAN,135167,178726,75.62805635441961
1984,OKLAHOMA,6,DEMOCRAT,96994,164595,58.928886053646835
1984,OREGON,1,DEMOCRAT,138393,260667,53.091875841591
1984,OREGON,2,REPUBLICAN,132649,232826,56.97344798261362
1984,OREGON,3,DEMOCRAT,173438,239897,72.2968607360659
1984,OREGON,4,DEMOCRAT,134190,230687,58.16972781301071
1984,OREGON,5,REPUBLICAN,130424,239414,54.47634641249049
1984,PENNSYLVANIA,1,DEMOCRAT,148123,197682,74.92993798120213
1984,PENNSYLVANIA,2,DEMOCRAT,200484,220295,91.00705871672076
1984,PENNSYLVANIA,3,DEMOCRAT,152598,238786,63.90575661889726
1984,PENNSYLVANIA,4,DEMOCRAT,114040,200809,56.790283304035185
1984,PENNSYLVANIA,5,REPUBLICAN,141965,195551,72.59742982649028
1984,PENNSYLVANIA,6,DEMOCRAT,181165,181165,100.0
1984,PENNSYLVANIA,7,DEMOCRAT,124458,248504,50.082896049962976
1984,PENNSYLVANIA,8,DEMOCRAT,112648,221344,50.89272806129826
1984,PENNSYLVANIA,9,REPUBLICAN,118437,177986,66.5428741586417
1984,PENNSYLVANIA,10,REPUBLICAN,150166,194737,77.11220774685859
1984,PENNSYLVANIA,11,DEMOCRAT,108430,185122,58.572184829463815
1984,PENNSYLVANIA,12,DEMOCRAT,134384,194494,69.09416228778265
1984,PENNSYLVANIA,13,REPUBLICAN,133948,238704,56.11468597090958
1984,PENNSYLVANIA,14,DEMOCRAT,163818,213797,76.6231518683611
1984,PENNSYLVANIA,15,REPUBLICAN,110338,189828,58.125250226520855
1984,PENNSYLVANIA,16,REPUBLICAN,138477,177992,77.79956402534945
1984,PENNSYLVANIA,17,REPUBLICAN,129716,178651,72.60860560534226
1984,PENNSYLVANIA,18,DEMOCRAT,149628,238489,62.74000058702918
1984,PENNSYLVANIA,19,REPUBLICAN,141196,186742,75.61020016921742
1984,PENNSYLVANIA,20,DEMOCRAT,158751,208998,75.95814314012574
1984,PENNSYLVANIA,21,REPUBLICAN,125730,192109,65.44722006777403
1984,PENNSYLVANIA,22,DEMOCRAT,153514,194428,78.95673462669986
1984,PENNSYLVANIA,23,REPUBLICAN,94952,183909,51.62988216998624
1984,RHODE ISLAND,1,DEMOCRAT,130584,190610,68.5084727978595
1984,RHODE ISLAND,2,REPUBLICAN,134282,198623,67.60647054973492
1984,SOUTH CAROLINA,1,REPUBLICAN,103288,167310,61.73450481142789
1984,SOUTH CAROLINA,2,REPUBLICAN,108085,174027,62.1081786159619
1984,SOUTH CAROLINA,3,DEMOCRAT,88917,152166,58.434210007491814
1984,SOUTH CAROLINA,4,REPUBLICAN,105139,164424,63.94382815160804
1984,SOUTH CAROLINA,5,DEMOCRAT,98513,107291,91.8185122703675
1984,SOUTH CAROLINA,6,DEMOCRAT,97329,162384,59.93755542417972
1984,SOUTH DAKOTA,0,DEMOCRAT,181401,316222,57.36507896351297
1984,TENNESSEE,1,REPUBLICAN,113407,113442,99.96914722942121
1984,TENNESSEE,2,REPUBLICAN,132604,171453,77.34131219634536
1984,TENNESSEE,3,DEMOCRAT,99465,189683,52.43748780860699
1984,TENNESSEE,4,DEMOCRAT,93848,124863,75.16077621072695
1984,TENNESSEE,5,DEMOCRAT,138233,138286,99.96167363290571
1984,TENNESSEE,6,DEMOCRAT,103989,165565,62.808564612085895
1984,TENNESSEE,7,REPUBLICAN,107257,107278,99.98042469098976
1984,TENNESSEE,8,DEMOCRAT,118653,118668,99.98735969258772
1984,TENNESSEE,9,DEMOCRAT,133428,186497,71.54431438575419
1984,TEXAS,1,DEMOCRAT,139829,139829,100.0
1984,TEXAS,2,DEMOCRAT,113225,191067,59.25931741221666
1984,TEXAS,3,REPUBLICAN,228819,275709,82.99293820658738
1984,TEXAS,4,DEMOCRAT,120749,208341,57.95738716815221
1984,TEXAS,5,DEMOCRAT,94391,94391,100.0
1984,TEXAS,6,REPUBLICAN,131482,232281,56.60471583986637
1984,TEXAS,7,REPUBLICAN,213480,246315,86.66950855611717
1984,TEXAS,8,REPUBLICAN,113031,175103,64.55114989463344
1984,TEXAS,9,DEMOCRAT,120559,204865,58.848021868059455
1984,TEXAS,10,DEMOCRAT,186447,186785,99.81904328506036
1984,TEXAS,11,DEMOCRAT,112940,112940,100.0
1984,TEXAS,12,DEMOCRAT,106299,106302,99.99717785178078
1984,TEXAS,13,REPUBLICAN,107600,202967,53.01354407366715
1984,TEXAS,14,REPUBLICAN,104181,203066,51.30400953384614
1984,TEXAS,15,DEMOCRAT,104863,104863,100.0
1984,TEXAS,16,DEMOCRAT,76375,132964,57.440359796636685
1984,TEXAS,17,DEMOCRAT,143012,143012,100.0
1984,TEXAS,18,DEMOCRAT,109626,139110,78.80526202285961
1984,TEXAS,19,REPUBLICAN,102805,176849,58.13151332492692
1984,TEXAS,20,DEMOCRAT,100443,100443,100.0
1984,TEXAS,21,REPUBLICAN,199909,247980,80.6149689491088
1984,TEXAS,22,REPUBLICAN,125225,191751,65.30604794759871
1984,TEXAS,23,DEMOCRAT,95721,95721,100.0
1984,TEXAS,24,DEMOCRAT,105210,176918,59.4682282187228
1984,TEXAS,25,DEMOCRAT,113946,177920,64.04339028776978
1984,TEXAS,26,REPUBLICAN,126641,247094,51.25215505030474
1984,TEXAS,27,DEMOCRAT,105516,165799,63.64091460141496
1984,UTAH,1,REPUBLICAN,142952,200717,71.2206738841254
1984,UTAH,2,REPUBLICAN,105540,213793,49.36550775750375
1984,UTAH,3,REPUBLICAN,138918,186572,74.45811804558026
1984,VERMONT,0,REPUBLICAN,148025,226297,65.41182605160475
1984,VIRGINIA,1,REPUBLICAN,118085,199822,59.09509463422445
1984,VIRGINIA,2,REPUBLICAN,136632,136888,99.81298579860908
1984,VIRGINIA,3,REPUBLICAN,169987,198567,85.60687324681342
1984,VIRGINIA,4,DEMOCRAT,120093,120162,99.94257752034753
1984,VIRGINIA,5,DEMOCRAT,117738,117778,99.96603779992867
1984,VIRGINIA,6,DEMOCRAT,105207,196560,53.52411477411477
1984,VIRGINIA,7,REPUBLICAN,109110,193156,56.48802004597321
1984,VIRGINIA,8,REPUBLICAN,125015,224091,55.78760414295978
1984,VIRGINIA,9,DEMOCRAT,102446,196956,52.01466317350067
1984,VIRGINIA,10,REPUBLICAN,158528,253625,62.50487925086249
1984,WASHINGTON,1,REPUBLICAN,147926,262927,56.261243615147926
1984,WASHINGTON,2,DEMOCRAT,142065,242392,58.60960757780784
1984,WASHINGTON,3,DEMOCRAT,150432,211651,71.07549692654416
1984,WASHINGTON,4,REPUBLICAN,150322,197480,76.12011342920802
1984,WASHINGTON,5,DEMOCRAT,154988,222426,69.6807027955365
1984,WASHINGTON,6,DEMOCRAT,124367,188041,66.13823581027542
1984,WASHINGTON,7,DEMOCRAT,174560,247846,70.43083204893361
1984,WASHINGTON,8,REPUBLICAN,146891,235270,62.435074595146
1984,WEST VIRGINIA,1,DEMOCRAT,104639,192261,54.42549451006704
1984,WEST VIRGINIA,2,DEMOCRAT,100345,179281,55.970794451168835
1984,WEST VIRGINIA,3,DEMOCRAT,125306,184434,67.9408352039212
1984,WEST VIRGINIA,4,DEMOCRAT,98919,148393,66.66015243306624
1984,WISCONSIN,1,DEMOCRAT,127184,226264,56.210444436587345
1984,WISCONSIN,2,DEMOCRAT,159987,251357,63.64931153697728
1984,WISCONSIN,3,REPUBLICAN,160437,234695,68.3597861053708
1984,WISCONSIN,4,DEMOCRAT,158722,238222,66.62776737664868
1984,WISCONSIN,5,DEMOCRAT,175243,178819,98.00021250538254
1984,WISCONSIN,6,REPUBLICAN,170271,224546,75.82900608338603
1984,WISCONSIN,7,DEMOCRAT,146131,238652,61.231835475923106
1984,WISCONSIN,8,REPUBLICAN,161005,237107,67.90394210208893
1984,WISCONSIN,9,REPUBLICAN,180247,245716,73.35582542447379
1984,WYOMING,0,REPUBLICAN,138234,187904,73.56628916893733
1986,ALABAMA,1,REPUBLICAN,96469,96469,100.0
1986,ALABAMA,2,REPUBLICAN,115302,172870,66.6986753051426
1986,ALABAMA,3,DEMOCRAT,115127,142896,80.56698577986788
1986,ALABAMA,4,DEMOCRAT,132881,171469,77.49564061142247
1986,ALABAMA,5,DEMOCRAT,125406,158934,78.90445090414889
1986,ALABAMA,6,DEMOCRAT,139608,191976,72.72159019877485
1986,ALABAMA,7,DEMOCRAT,108126,180903,59.77015306545497
1986,ALASKA,0,REPUBLICAN,101799,180277,56.46810186546259
1986,ARIZONA,1,REPUBLICAN,127370,178533,71.34255291738782
1986,ARIZONA,2,DEMOCRAT,77239,105407,73.2769170927927
1986,ARIZONA,3,REPUBLICAN,146462,146462,100.0
1986,ARIZONA,4,REPUBLICAN,121939,188833,64.57504779355303
1986,ARIZONA,5,REPUBLICAN,119647,184495,64.85107997506707
1986,ARKANSAS,1,DEMOCRAT,105782,164719,64.21967107619643
1986,ARKANSAS,2,DEMOCRAT,128822,170146,75.7126232764802
1986,ARKANSAS,3,REPUBLICAN,145127,181856,79.80325092380784
1986,ARKANSAS,4,DEMOCRAT,115339,148924,77.44822862668207
1986,CALIFORNIA,1,DEMOCRAT,138174,204759,67.48128287401286
1986,CALIFORNIA,2,REPUBLICAN,109758,188414,58.253632957211245
1986,CALIFORNIA,3,DEMOCRAT,158709,208974,75.94676849751643
1986,CALIFORNIA,4,DEMOCRAT,128364,182960,70.15959772627896
1986,CALIFORNIA,5,DEMOCRAT,122688,163214,75.1700221794699
1986,CALIFORNIA,6,DEMOCRAT,142946,193552,73.85405472431181
1986,CALIFORNIA,7,DEMOCRAT,124174,186553,66.56231741113785
1986,CALIFORNIA,8,DEMOCRAT,121790,202935,60.014290289994335
1986,CALIFORNIA,9,DEMOCRAT,113490,208409,54.45542179080558
1986,CALIFORNIA,10,DEMOCRAT,84240,119564,70.45599009735372
1986,CALIFORNIA,11,DEMOCRAT,112380,151695,74.08286364085829
1986,CALIFORNIA,12,REPUBLICAN,111252,187043,59.47937105371493
1986,CALIFORNIA,13,DEMOCRAT,107696,154450,69.72871479443185
1986,CALIFORNIA,14,REPUBLICAN,146906,205161,71.6052271143151
1986,CALIFORNIA,15,DEMOCRAT,93600,131775,71.03016505406944
1986,CALIFORNIA,16,DEMOCRAT,128151,163498,78.38077530000366
1986,CALIFORNIA,17,REPUBLICAN,88787,147469,60.20722999410045
1986,CALIFORNIA,18,DEMOCRAT,101480,142387,71.27055138460673
1986,CALIFORNIA,19,REPUBLICAN,122578,124919,98.12598563869386
1986,CALIFORNIA,20,REPUBLICAN,129989,179016,72.61306251955133
1986,CALIFORNIA,21,REPUBLICAN,132090,193091,68.4081598831639
1986,CALIFORNIA,22,REPUBLICAN,141096,191176,73.80424321044484
1986,CALIFORNIA,23,DEMOCRAT,121468,184754,65.74580252660294
1986,CALIFORNIA,24,DEMOCRAT,103914,118173,87.93379198294026
1986,CALIFORNIA,25,DEMOCRAT,62692,82413,76.07052285440405
1986,CALIFORNIA,26,DEMOCRAT,98091,150753,65.0673618435454
1986,CALIFORNIA,27,DEMOCRAT,110403,173320,63.69893837987538
1986,CALIFORNIA,28,DEMOCRAT,92635,121330,76.34962498969752
1986,CALIFORNIA,29,DEMOCRAT,78132,92415,84.54471676675864
1986,CALIFORNIA,30,DEMOCRAT,59369,94985,62.50355319260936
1986,CALIFORNIA,31,DEMOCRAT,77126,109781,70.25441560925843
1986,CALIFORNIA,32,DEMOCRAT,90739,132541,68.4610799677081
1986,CALIFORNIA,33,REPUBLICAN,118541,165353,71.68965788343725
1986,CALIFORNIA,34,DEMOCRAT,66404,110063,60.33271853393056
1986,CALIFORNIA,35,REPUBLICAN,127235,165557,76.85268517791457
1986,CALIFORNIA,36,DEMOCRAT,78118,136778,57.11298600652152
1986,CALIFORNIA,37,REPUBLICAN,122416,192224,63.684035292159145
1986,CALIFORNIA,38,REPUBLICAN,66032,119464,55.27355521328601
1986,CALIFORNIA,39,REPUBLICAN,131603,176732,74.46472625217844
1986,CALIFORNIA,40,REPUBLICAN,119829,200518,59.75972231919329
1986,CALIFORNIA,41,REPUBLICAN,133566,196923,67.82651086973081
1986,CALIFORNIA,42,REPUBLICAN,140364,192711,72.83652723508258
1986,CALIFORNIA,43,REPUBLICAN,137341,187789,73.1358066766424
1986,CALIFORNIA,44,DEMOCRAT,70557,109836,64.23850103791106
1986,CALIFORNIA,45,REPUBLICAN,118900,154675,76.87085825117181
1986,COLORADO,1,DEMOCRAT,106113,155208,68.36825421370033
1986,COLORADO,2,DEMOCRAT,91223,177255,51.46427463259147
1986,COLORADO,3,DEMOCRAT,95353,183861,51.86146055987947
1986,COLORADO,4,REPUBLICAN,117089,167761,69.79512520788502
1986,COLORADO,5,REPUBLICAN,121153,173641,69.77211603250385
1986,COLORADO,6,REPUBLICAN,104359,160531,65.00862761709575
1986,CONNECTICUT,1,DEMOCRAT,128930,173787,74.18851812851364
1986,CONNECTICUT,2,DEMOCRAT,109229,162098,67.38454515169836
1986,CONNECTICUT,3,DEMOCRAT,114276,164087,69.64354275475814
1986,CONNECTICUT,4,REPUBLICAN,77212,144211,53.54099201863936
1986,CONNECTICUT,5,REPUBLICAN,98664,162035,60.89054833832197
1986,CONNECTICUT,6,REPUBLICAN,111304,173437,64.17546428962679
1986,DELAWARE,0,DEMOCRAT,106351,160757,66.15637266184365
1986,DISTRICT OF COLUMBIA,0,DEMOCRAT,101604,126855,80.09459619250325
1986,FLORIDA,1,DEMOCRAT,97532,152991,63.75015523788981
1986,FLORIDA,2,DEMOCRAT,110141,110766,99.4357474315223
1986,FLORIDA,3,DEMOCRAT,73802,87774,84.08184656048489
1986,FLORIDA,4,DEMOCRAT,134694,207912,64.78413944361075
1986,FLORIDA,5,REPUBLICAN,69993,119063,58.78652478099829
1986,FLORIDA,6,DEMOCRAT,143598,204667,70.16177498082251
1986,FLORIDA,7,DEMOCRAT,100430,170710,58.83076562591529
1986,FLORIDA,8,REPUBLICAN,184553,229946,80.25927826533186
1986,FLORIDA,9,REPUBLICAN,166540,235118,70.83251813982766
1986,FLORIDA,10,REPUBLICAN,122395,171966,71.17395299070746
1986,FLORIDA,11,DEMOCRAT,149109,205061,72.71446057514594
1986,FLORIDA,12,REPUBLICAN,150244,151180,99.38087048551397
1986,FLORIDA,13,REPUBLICAN,187846,250555,74.97196224381872
1986,FLORIDA,14,DEMOCRAT,171976,233165,73.75721055904617
1986,FLORIDA,15,REPUBLICAN,128097,194930,65.71435900066692
1986,FLORIDA,16,DEMOCRAT,121219,174028,69.65488312225618
1986,FLORIDA,17,DEMOCRAT,1,1,100.0
1986,FLORIDA,18,DEMOCRAT,80062,108876,73.53503067710055
1986,FLORIDA,19,DEMOCRAT,99215,143678,69.05371734016342
1986,GEORGIA,1,DEMOCRAT,69440,69442,99.99711989862044
1986,GEORGIA,2,DEMOCRAT,72482,72490,99.9889639950338
1986,GEORGIA,3,DEMOCRAT,75850,76062,99.7212800084142
1986,GEORGIA,4,REPUBLICAN,86366,162266,53.2249516226443
1986,GEORGIA,5,DEMOCRAT,93229,123800,75.30613893376413
1986,GEORGIA,6,REPUBLICAN,75583,126941,59.54183439550658
1986,GEORGIA,7,DEMOCRAT,88636,133534,66.3771024607965
1986,GEORGIA,8,DEMOCRAT,82254,95206,86.39581538978635
1986,GEORGIA,9,DEMOCRAT,84303,84320,99.97983870967741
1986,GEORGIA,10,DEMOCRAT,79548,118267,67.2613662306476
1986,HAWAII,1,REPUBLICAN,99683,168377,59.20226634279029
1986,HAWAII,2,DEMOCRAT,123830,162819,76.05377750753904
1986,IDAHO,1,REPUBLICAN,120553,185124,65.12013569283292
1986,IDAHO,2,DEMOCRAT,103035,189563,54.353961479824655
1986,ILLINOIS,1,DEMOCRAT,122376,126948,96.39852538047074
1986,ILLINOIS,2,DEMOCRAT,99268,118417,83.82917993193544
1986,ILLINOIS,3,DEMOCRAT,102949,155567,66.1766312906979
1986,ILLINOIS,4,REPUBLICAN,61583,119356,51.59606555179464
1986,ILLINOIS,5,DEMOCRAT,82466,117204,70.36107982662708
1986,ILLINOIS,6,REPUBLICAN,98196,130260,75.38461538461539
1986,ILLINOIS,7,DEMOCRAT,90761,113164,80.20306811353434
1986,ILLINOIS,8,DEMOCRAT,82873,105256,78.73470395986926
1986,ILLINOIS,9,DEMOCRAT,92738,129453,71.63835523317343
1986,ILLINOIS,10,REPUBLICAN,87530,116520,75.12015104703055
1986,ILLINOIS,11,DEMOCRAT,106970,151311,70.69545505614265
1986,ILLINOIS,12,REPUBLICAN,89044,114580,77.71338802583347
1986,ILLINOIS,13,REPUBLICAN,107227,146101,73.39237924449525
1986,ILLINOIS,14,REPUBLICAN,77288,147581,52.36988501229833
1986,ILLINOIS,15,REPUBLICAN,115284,115284,100.0
1986,ILLINOIS,16,REPUBLICAN,92982,139069,66.86033551690169
1986,ILLINOIS,17,DEMOCRAT,85442,153543,55.64695231954566
1986,ILLINOIS,18,REPUBLICAN,94308,150639,62.60530141596797
1986,ILLINOIS,19,DEMOCRAT,111105,167291,66.41421236049757
1986,ILLINOIS,20,DEMOCRAT,126556,185847,68.09687538674287
1986,ILLINOIS,21,DEMOCRAT,65722,130501,50.361299913410626
1986,ILLINOIS,22,DEMOCRAT,97585,183318,53.23263400211654
1986,INDIANA,1,DEMOCRAT,86983,118441,73.43994056112327
1986,INDIANA,2,DEMOCRAT,102456,165625,61.860226415094345
1986,INDIANA,3,REPUBLICAN,75979,152509,49.819354923316
1986,INDIANA,4,REPUBLICAN,99865,143572,69.55743459727523
1986,INDIANA,5,DEMOCRAT,80772,157006,51.44516770059743
1986,INDIANA,6,REPUBLICAN,118363,173165,68.3527271677302
1986,INDIANA,7,REPUBLICAN,104965,157163,66.78734816718948
1986,INDIANA,8,DEMOCRAT,106662,201157,53.024254686637796
1986,INDIANA,9,DEMOCRAT,120586,167703,71.90449783247766
1986,INDIANA,10,DEMOCRAT,68817,119166,57.74885453904637
1986,IOWA,1,REPUBLICAN,86834,130825,66.37416395948786
1986,IOWA,2,REPUBLICAN,88708,144630,61.33443960450805
1986,IOWA,3,DEMOCRAT,83504,152920,54.60633010724562
1986,IOWA,4,DEMOCRAT,107271,156952,68.3463734135277
1986,IOWA,5,REPUBLICAN,85025,143589,59.214145930398566
1986,IOWA,6,REPUBLICAN,81861,160679,50.94691901244095
1986,KANSAS,1,REPUBLICAN,141297,184656,76.51904081102158
1986,KANSAS,2,DEMOCRAT,110737,156766,70.63840373550387
1986,KANSAS,3,REPUBLICAN,109266,109266,100.0
1986,KANSAS,4,DEMOCRAT,111164,172342,64.50197862389899
1986,KANSAS,5,REPUBLICAN,116800,164340,71.07216745770963
1986,KENTUCKY,1,DEMOCRAT,64315,64332,99.97357458185661
1986,KENTUCKY,2,DEMOCRAT,57644,57652,99.98612363838203
1986,KENTUCKY,3,DEMOCRAT,81943,112233,73.01150285566634
1986,KENTUCKY,4,REPUBLICAN,67626,122763,55.08663033650204
1986,KENTUCKY,5,REPUBLICAN,56760,56764,99.99295328024805
1986,KENTUCKY,6,REPUBLICAN,75906,102224,74.25457818124902
1986,KENTUCKY,7,DEMOCRAT,90619,113828,79.61046491197244
1986,LOUISIANA,1,REPUBLICAN,81777,92555,88.35503214305008
1986,LOUISIANA,2,DEMOCRAT,45091,74183,60.78346791043771
1986,LOUISIANA,3,DEMOCRAT,80455,94529,85.11144728072867
1986,LOUISIANA,4,DEMOCRAT,103625,162330,63.83601305981642
1986,LOUISIANA,5,DEMOCRAT,93519,105267,88.83980734703184
1986,LOUISIANA,6,REPUBLICAN,118540,130689,90.70388479520082
1986,LOUISIANA,7,DEMOCRAT,109205,191498,57.0267052397414
1986,LOUISIANA,8,REPUBLICAN,102276,199140,51.35884302500753
1986,MAINE,1,DEMOCRAT,121848,229233,53.154650508434656
1986,MAINE,2,REPUBLICAN,148770,192397,77.32449050660874
1986,MARYLAND,1,DEMOCRAT,88113,131877,66.81453172274165
1986,MARYLAND,2,REPUBLICAN,96745,164946,58.65252870636451
1986,MARYLAND,3,DEMOCRAT,100161,126613,79.1079904907079
1986,MARYLAND,4,DEMOCRAT,65071,129714,50.164978336956686
1986,MARYLAND,5,DEMOCRAT,82098,100200,81.93413173652695
1986,MARYLAND,6,DEMOCRAT,102975,142575,72.22514466070488
1986,MARYLAND,7,DEMOCRAT,79226,91398,86.68242193483447
1986,MARYLAND,8,REPUBLICAN,92917,175742,52.87125445254976
1986,MASSACHUSETTS,1,REPUBLICAN,113653,151960,74.79139247170308
1986,MASSACHUSETTS,2,DEMOCRAT,91033,147005,61.92510458827931
1986,MASSACHUSETTS,3,DEMOCRAT,120222,160202,75.04400694123669
1986,MASSACHUSETTS,4,DEMOCRAT,134387,166835,80.5508436479156
1986,MASSACHUSETTS,5,DEMOCRAT,113690,156886,72.46663182183242
1986,MASSACHUSETTS,6,DEMOCRAT,131051,173704,75.44500990190208
1986,MASSACHUSETTS,7,DEMOCRAT,124183,173160,71.71575421575422
1986,MASSACHUSETTS,8,DEMOCRAT,104651,154984,67.52374438651731
1986,MASSACHUSETTS,9,DEMOCRAT,110026,149271,73.70889188120935
1986,MASSACHUSETTS,10,DEMOCRAT,121578,194076,62.644531008470906
1986,MASSACHUSETTS,11,DEMOCRAT,114926,149193,77.0317642248631
1986,MICHIGAN,1,DEMOCRAT,94307,105784,89.15053316191485
1986,MICHIGAN,2,REPUBLICAN,79567,134778,59.03559928178189
1986,MICHIGAN,3,DEMOCRAT,78720,130400,60.368098159509195
1986,MICHIGAN,4,REPUBLICAN,70331,113633,61.89311203611627
1986,MICHIGAN,5,REPUBLICAN,100577,141186,71.23723315342882
1986,MICHIGAN,6,DEMOCRAT,74927,132217,56.66971720731827
1986,MICHIGAN,7,DEMOCRAT,101225,127172,79.5969238511622
1986,MICHIGAN,8,DEMOCRAT,97406,134101,72.63629652277015
1986,MICHIGAN,9,REPUBLICAN,89991,139693,64.4205507792087
1986,MICHIGAN,10,REPUBLICAN,78475,153424,51.149103139013455
1986,MICHIGAN,11,REPUBLICAN,91575,145404,62.979697945035895
1986,MICHIGAN,12,DEMOCRAT,87643,132089,66.35147514176047
1986,MICHIGAN,13,DEMOCRAT,76435,89746,85.16814119849353
1986,MICHIGAN,14,DEMOCRAT,92328,126667,72.89033449911973
1986,MICHIGAN,15,DEMOCRAT,77950,103612,75.23259854070957
1986,MICHIGAN,16,DEMOCRAT,101659,130636,77.81851863192382
1986,MICHIGAN,17,DEMOCRAT,105031,137390,76.44733968993377
1986,MICHIGAN,18,REPUBLICAN,110099,149244,73.77113987832007
1986,MINNESOTA,1,DEMOCRAT,125115,172877,72.37226467372756
1986,MINNESOTA,2,REPUBLICAN,100249,194315,51.590973419447806
1986,MINNESOTA,3,REPUBLICAN,127434,181729,70.12309537828305
1986,MINNESOTA,4,DEMOCRAT,112662,154635,72.85672713163255
1986,MINNESOTA,5,DEMOCRAT,105410,144997,72.69805582184459
1986,MINNESOTA,6,DEMOCRAT,110598,168077,65.8019836146528
1986,MINNESOTA,7,REPUBLICAN,94024,189264,49.67875560064249
1986,MINNESOTA,8,DEMOCRAT,135718,187045,72.55900986393648
1986,MISSISSIPPI,1,DEMOCRAT,59870,90137,66.42111452566648
1986,MISSISSIPPI,2,DEMOCRAT,73119,141411,51.706727199439925
1986,MISSISSIPPI,3,DEMOCRAT,80575,80575,100.0
1986,MISSISSIPPI,4,DEMOCRAT,85819,120009,71.51047004807974
1986,MISSISSIPPI,5,REPUBLICAN,75288,91431,82.34406273583357
1986,MISSOURI,1,DEMOCRAT,91044,137643,66.14502735337068
1986,MISSOURI,2,REPUBLICAN,101010,194548,51.92034870571787
1986,MISSOURI,3,DEMOCRAT,116403,168785,68.96525165150932
1986,MISSOURI,4,DEMOCRAT,129471,129471,100.0
1986,MISSOURI,5,DEMOCRAT,101030,142574,70.86144738872446
1986,MISSOURI,6,REPUBLICAN,95865,169020,56.718139865104725
1986,MISSOURI,7,REPUBLICAN,114210,170501,66.98494436982774
1986,MISSOURI,8,REPUBLICAN,79142,150674,52.52531956409201
1986,MISSOURI,9,DEMOCRAT,95939,166911,57.47913558722912
1986,MONTANA,1,DEMOCRAT,98501,159731,61.666802311386014
1986,MONTANA,2,REPUBLICAN,84548,158131,53.467062119382035
1986,NEBRASKA,1,REPUBLICAN,121772,188986,64.4344025483369
1986,NEBRASKA,2,REPUBLICAN,99569,170267,58.478154897895664
1986,NEBRASKA,3,REPUBLICAN,136985,196184,69.82475635118053
1986,NEVADA,1,DEMOCRAT,61830,114317,54.0864438359999
1986,NEVADA,2,REPUBLICAN,83479,142912,58.41286945812808
1986,NEW HAMPSHIRE,1,REPUBLICAN,70739,125547,56.34463587341793
1986,NEW HAMPSHIRE,2,REPUBLICAN,85479,115200,74.20052083333334
1986,NEW JERSEY,1,DEMOCRAT,93497,123601,75.64420999830098
1986,NEW JERSEY,2,DEMOCRAT,83821,122800,68.25814332247558
1986,NEW JERSEY,3,DEMOCRAT,73743,125625,58.700895522388066
1986,NEW JERSEY,4,REPUBLICAN,78699,128778,61.112146484648
1986,NEW JERSEY,5,REPUBLICAN,85949,126398,67.99870251111568
1986,NEW JERSEY,6,DEMOCRAT,67460,97769,68.99937608035268
1986,NEW JERSEY,7,REPUBLICAN,92254,116716,79.0414339079475
1986,NEW JERSEY,8,DEMOCRAT,57820,92089,62.78708640554247
1986,NEW JERSEY,9,DEMOCRAT,89634,129860,69.02356383797937
1986,NEW JERSEY,10,DEMOCRAT,46666,48643,95.93569475566885
1986,NEW JERSEY,11,REPUBLICAN,75037,110317,68.01943490123915
1986,NEW JERSEY,12,REPUBLICAN,72966,114933,63.48568296311764
1986,NEW JERSEY,13,REPUBLICAN,82866,126786,65.3589513037717
1986,NEW JERSEY,14,DEMOCRAT,63057,89229,70.66872877651885
