,death
192525,0
89410,0
145047,1
47294,0
188286,0
188586,0
168922,0
26278,1
176159,1
19933,0
227469,1
27099,0
152446,1
77556,0
126252,0
116415,0
73717,0
132985,0
130283,0
208802,0
85000,1
192620,0
55338,1
74167,0
3299,1
130474,0
95771,1
60505,1
122538,1
200070,0
81928,0
90228,0
182600,1
230644,0
61833,0
78749,0
96347,0
36082,0
165957,1
56106,1
12754,1
204479,1
18713,0
36120,1
113032,1
625,0
98920,0
190025,0
24040,0
21966,1
165577,0
231810,0
50695,1
13964,0
165977,0
180634,0
174351,0
169444,0
120184,0
79923,0
154919,0
103758,0
14328,0
100126,0
5013,1
223874,0
71221,0
175400,0
22382,1
24476,1
24562,0
11516,0
98748,0
162439,1
231046,1
79567,1
222455,0
165479,1
199541,0
217583,1
104130,1
205812,1
221083,1
64402,0
176203,0
106990,0
204630,0
213297,0
235588,0
12596,0
183766,0
42564,1
21873,0
207471,1
173530,0
153840,0
129871,1
237661,0
196332,0
128146,0
106928,1
99745,0
233259,0
235425,1
202764,0
89094,0
169390,0
28165,1
185736,0
167935,0
170028,1
11592,1
11958,0
147233,0
204359,0
183373,0
134732,1
40522,0
104975,0
179127,0
14218,0
130304,0
120359,0
223397,0
21178,1
77965,0
137863,1
196326,1
167759,0
118515,1
36075,1
120151,1
143462,0
51331,0
4062,0
204901,0
133758,0
188661,0
149602,1
134858,0
166151,0
234024,1
192559,0
53859,0
107748,1
33923,0
216129,0
8054,0
129139,0
22841,0
138698,0
138808,0
134061,1
8242,0
160107,0
173219,0
214962,1
25037,0
111312,0
115166,0
230171,0
31712,0
233680,1
148070,0
130758,1
97509,0
218806,0
79832,0
224996,0
64192,1
160830,1
86696,0
24544,0
173319,1
34166,0
133832,1
63469,1
100107,0
143492,1
232753,1
227005,1
234656,1
30106,0
206915,0
203580,0
182368,0
88372,0
169812,0
131493,0
141534,0
166933,0
23192,1
38844,1
178709,1
47874,0
233086,1
159872,0
17402,0
89043,0
85019,0
19402,0
126280,1
18966,0
225175,0
219969,1
113084,0
202749,1
130047,1
31625,0
194067,0
20295,0
203351,0
55406,0
60862,1
21359,0
149083,1
75963,0
63333,0
123226,1
237860,1
140974,0
70837,0
86528,0
123544,0
24583,0
160230,1
122975,0
209382,0
47678,0
35675,1
124381,0
144965,1
124586,0
187689,1
236699,1
116045,0
39335,0
204182,0
188134,0
12341,0
184098,0
194826,1
23985,1
226466,0
193337,0
54729,0
34318,1
118402,0
62715,0
233681,1
229055,1
237730,0
24697,1
2914,0
143560,0
12301,0
45549,0
46592,1
113189,1
181277,0
50340,0
127904,0
187240,1
97685,0
86826,0
209703,0
48494,0
74217,0
194208,1
152166,0
46444,1
190069,0
98080,1
176579,0
87255,0
23374,0
222256,0
152304,0
184149,0
38430,1
206859,0
87139,0
102277,1
47712,0
166362,1
172791,0
179262,0
122833,0
68143,1
110709,0
116526,0
182140,0
108314,1
183979,0
82236,1
46522,0
116619,0
146344,0
5067,0
16242,0
34387,0
223951,0
65041,0
132756,0
15462,0
139386,1
164639,0
164789,0
223320,0
53739,0
95292,0
8040,0
138768,0
113582,0
54644,0
203138,1
187878,0
89489,0
48175,0
133760,1
45764,0
60502,0
103824,0
210954,0
158334,0
102202,1
218141,1
200005,1
110523,0
214975,1
117634,1
49134,0
99872,0
149453,1
211600,0
222838,0
148203,1
122651,0
6019,0
126849,0
52634,0
172520,0
184353,0
212124,0
191752,0
151455,0
162700,0
97262,0
10050,1
177700,0
181870,0
92217,1
224711,0
215932,0
6780,1
57476,0
44369,0
46796,0
183497,1
98339,1
112144,1
108830,0
84789,0
63294,0
101554,0
101468,0
23607,0
113954,0
66527,0
36115,0
172817,1
177920,0
182760,0
172102,1
236062,0
53803,0
74335,1
153636,0
75706,1
156423,0
198707,0
49749,0
20117,0
220102,1
21972,0
78562,0
237731,1
187638,0
141513,1
95171,1
129917,1
129771,0
214201,1
232151,0
209127,0
46503,0
55270,1
211412,0
114323,0
129747,0
33604,1
89148,0
62780,1
90089,0
6107,0
156528,1
226406,0
201597,0
237923,1
70042,0
50284,0
146856,0
133974,1
68541,0
161100,1
201747,1
72453,0
91897,1
72418,1
144449,0
20634,0
83009,0
11718,0
222523,0
132008,0
89657,0
42355,0
155735,0
98483,0
92760,0
74166,0
7499,1
100981,0
200988,0
114184,0
232162,0
94021,0
131100,0
61224,0
165751,0
51616,0
210310,0
201967,0
102037,1
4889,0
99517,1
90524,0
142183,0
8825,0
137698,1
233959,1
155034,0
135732,1
48920,0
237322,0
112822,1
133785,0
174789,0
55139,0
132217,0
48226,0
172431,0
229344,1
161921,1
30402,1
231896,0
118298,1
116488,0
156554,0
183529,1
145171,0
229551,1
124301,0
178721,0
223322,0
93019,0
825,0
132652,0
89318,0
161123,1
13455,0
8553,0
203903,0
112897,0
206883,0
191446,0
148982,1
213609,0
170029,0
85831,0
55900,0
152838,0
200950,0
118256,1
132714,0
99237,1
7691,1
114421,1
98093,0
183811,1
93938,0
164966,0
114688,0
177570,0
2038,0
11818,0
27552,0
134659,1
186399,0
13592,0
123710,0
208409,0
48527,0
78836,0
171911,0
219414,0
16783,0
55462,0
115969,1
209478,0
219369,1
31581,0
190905,0
79686,1
217337,1
68404,0
20720,0
139046,0
119818,0
44794,0
49821,0
140557,1
162983,0
179638,0
171743,0
160478,0
108301,0
53770,0
32137,1
28040,0
84354,0
37630,1
126570,1
22100,0
86843,1
3381,0
181481,1
190035,1
210171,1
34425,1
94710,0
179341,1
163497,0
80812,1
92650,0
195586,1
116307,0
218881,1
22554,1
47186,0
53426,1
109453,0
32035,0
173506,0
28107,0
20699,0
184138,0
218911,0
1330,0
53268,0
229256,0
133348,0
205274,1
152137,0
107394,1
166282,0
180883,1
103076,0
195414,1
214182,0
7128,0
21617,0
177042,0
207539,0
97613,0
110418,0
139072,0
97871,1
99350,1
237323,0
41024,0
27568,0
137309,1
137065,1
36314,0
149517,0
14201,0
95842,1
120785,0
14943,1
113299,1
161376,0
209381,1
58021,1
82115,0
85049,0
181509,0
208700,1
172223,1
138669,0
180104,1
67193,0
108762,1
109460,0
234430,0
62838,1
187912,0
136855,0
826,0
176216,1
131280,0
99342,0
215422,1
29991,0
176498,0
24854,0
82665,0
200221,0
69788,1
96003,0
97059,0
178620,0
33986,0
136730,0
59622,0
83603,0
164457,0
174720,1
216943,0
218003,1
74827,1
220224,0
180223,0
51251,1
29844,0
145607,0
64788,0
103173,1
124632,1
201950,1
35102,0
197167,1
238106,0
188177,0
141661,0
185413,1
180678,0
154139,1
136443,0
100414,0
45474,0
72808,0
198579,0
26274,1
158716,1
230757,1
107088,0
51978,1
59254,1
80457,0
209507,0
27852,0
101667,0
238418,1
177459,1
103834,1
220577,0
30790,0
215032,1
211009,1
51255,0
153931,1
46478,0
177764,0
186008,0
154101,1
70301,0
81559,0
156559,1
41634,0
236644,0
9295,0
103296,1
38599,0
226173,0
32004,0
13958,0
158962,0
190966,0
78781,0
207644,1
105028,0
188823,0
96039,0
16344,0
209743,0
3557,0
167727,1
210281,0
206658,0
19856,1
102365,0
97680,0
214564,0
186959,1
217224,1
142423,0
87699,0
152177,0
225030,0
231937,0
165665,0
47228,1
105353,0
77421,0
222181,0
131412,0
2146,0
47577,0
32321,0
141249,0
127832,1
166524,1
234489,0
15380,1
56585,0
162689,1
160768,1
91005,1
163626,0
106777,0
108098,1
125371,0
213758,1
109789,0
22160,1
205506,0
192632,0
87795,1
204987,0
169713,0
210739,0
101544,0
121843,0
48264,1
194675,1
17730,1
36190,1
7987,1
64417,1
146942,0
229366,1
65137,0
155237,0
5933,0
76722,0
148725,1
183153,0
83768,0
231793,0
178662,0
15695,1
113323,0
236608,0
71717,0
154906,1
12089,0
77190,1
186753,0
67968,1
90584,0
208392,0
220696,0
95845,0
146054,0
10540,0
73664,0
163231,0
186365,0
205414,0
15947,0
87768,0
216520,1
119510,1
62565,0
142792,0
16645,1
17082,1
129568,0
161310,1
211615,1
68901,1
211840,0
104118,0
168226,0
187220,0
213294,0
217516,0
111645,0
192760,1
185232,0
143796,0
236589,0
97383,1
79126,1
113018,0
159595,0
203584,0
196094,0
31820,0
235097,1
133535,1
105860,0
34051,0
210409,0
25079,0
143475,1
94353,0
53675,0
45035,1
205369,0
27386,1
227907,0
122066,1
96606,0
93118,0
10002,1
167314,0
62722,0
45475,1
81804,0
226025,1
154706,1
25210,0
51240,1
11321,1
229309,0
33006,0
16861,0
86199,0
109159,0
67649,0
196798,0
184639,0
30712,1
62693,1
212951,0
130981,1
35646,0
77945,0
209649,0
109855,0
175819,0
134523,0
229828,0
118228,0
214006,0
146678,0
115851,0
12294,0
26532,1
49785,0
31857,0
91386,0
80039,0
39774,0
55566,0
14140,1
131301,0
63526,0
136915,0
236475,1
101155,0
181150,0
84684,0
23609,0
155907,1
216693,0
197622,0
82340,1
26432,1
80827,1
31283,1
91921,0
17077,0
214281,0
130324,0
4881,1
38497,1
189917,0
44046,0
30832,1
51639,1
63649,1
126047,0
84280,0
49597,0
209289,0
163548,1
33077,1
4076,1
113963,1
34730,0
121747,0
40406,0
132681,0
109303,0
165944,0
5986,0
231085,0
182796,0
206509,0
3960,0
70525,0
140412,0
187341,0
118496,0
13095,0
192817,1
194255,1
198666,0
24960,0
53111,0
32213,0
76654,0
222079,0
193491,0
50486,0
167975,0
103210,0
160190,0
83073,1
103865,0
84049,0
107873,0
14574,0
99659,0
5952,0
106198,1
191654,1
2087,0
55691,0
80355,1
39853,0
13996,0
187834,0
138497,0
70395,1
22660,0
237157,0
48008,1
99805,0
165058,0
111528,0
149531,0
238584,0
208977,0
58501,1
20604,1
792,0
147226,0
89474,1
74843,0
180020,1
159245,1
136923,0
139697,0
51977,0
123503,0
239005,0
122777,0
169565,0
172780,1
67160,0
218992,0
131515,1
161105,0
16749,0
129169,1
110439,0
152043,1
132436,0
84532,0
18984,0
111144,0
169253,0
198728,0
171828,0
180000,0
102394,0
71351,0
29335,1
225939,0
160939,0
122187,0
73323,0
76604,0
50860,1
126229,0
109773,0
119696,1
147909,1
226609,1
71533,1
208497,1
8252,0
226547,0
229975,0
711,0
150507,0
12526,0
12343,1
88017,1
169572,0
208806,0
219403,0
231403,0
208347,0
162061,0
46873,1
142797,0
162564,0
71524,0
85880,0
37718,0
155714,0
210506,0
51603,0
194381,0
200647,0
186916,1
3020,1
217868,0
159821,0
7826,1
126646,0
54920,0
40351,0
86439,0
133128,0
92559,1
234399,0
58993,0
6593,1
37358,1
195805,0
38348,0
17149,0
187477,0
133795,0
130603,0
192569,1
5530,0
142156,1
11480,1
163616,1
77094,0
188980,0
153476,0
230988,0
46230,1
187797,1
233244,0
195161,0
225931,0
152116,1
169764,0
170775,1
176885,0
179021,0
155584,0
209039,0
83070,1
210040,1
205301,0
13796,0
223359,0
31570,0
18490,0
100014,0
68598,1
206725,1
146209,1
71689,0
57175,0
83527,0
231451,1
60874,1
124896,0
124942,0
26702,0
88425,0
107745,1
2088,0
79270,1
41055,0
141692,0
21352,0
236942,0
86429,1
106536,0
37727,1
220105,0
97942,0
188498,0
107357,1
53756,0
145178,0
186838,0
197915,0
2468,1
214396,1
178350,0
232083,0
36284,0
99343,0
174347,0
101672,1
189529,0
62068,1
76954,0
22184,1
60786,0
34906,0
196863,0
194608,0
50663,1
105485,0
235728,0
112391,1
219892,0
171165,0
56264,1
68237,0
56823,1
61894,0
59171,0
83861,1
183704,1
99540,1
130330,1
196243,1
87849,0
224790,0
221820,1
95594,1
217392,1
198052,1
21598,1
88929,0
1628,0
204753,1
207897,1
189112,0
36360,0
134657,0
60367,0
11405,0
38698,1
99907,1
231795,0
76542,0
6371,1
26005,0
147430,0
23418,1
92362,1
37379,0
89234,1
60010,0
17849,0
76195,0
70167,0
234697,1
236247,0
182394,0
128304,1
85037,0
82780,1
144908,0
169244,0
236966,0
211164,0
197060,0
100681,0
124988,0
81141,0
230927,0
184481,0
31088,1
117800,0
217121,0
118614,1
83380,1
56309,0
9126,0
115784,0
66867,0
152832,0
189618,0
9756,0
174652,0
34925,0
67939,0
123936,1
60379,1
119105,0
180481,1
148217,1
60237,0
60371,1
74401,0
80956,0
55865,1
12184,0
194441,1
125086,0
211090,0
182697,0
213841,0
106632,1
51366,0
96095,0
204585,0
5815,0
187969,0
58564,0
161293,1
11015,0
204226,1
104720,0
85633,0
233580,0
169177,0
22691,0
103448,0
110155,0
143143,0
34407,0
153415,1
227919,0
214206,0
148086,1
28497,0
140516,0
45916,0
93788,0
235492,1
203714,1
27695,0
35457,0
113283,0
35284,0
13952,1
38239,1
77467,0
169930,1
170254,1
53206,1
194801,1
35426,1
48553,1
188470,0
129295,1
182551,0
217103,0
93875,0
138128,0
189321,0
23776,1
123231,0
175256,0
50784,0
109758,0
97695,0
74120,0
98362,0
139866,1
112587,0
42933,0
109907,0
197684,0
105865,1
131671,0
53309,0
122535,0
204281,0
103656,0
21917,0
17579,0
194169,0
112890,0
195486,1
40587,0
19941,0
130292,1
234449,0
79861,0
150679,0
15648,0
51705,0
13703,1
20340,1
203220,0
182015,0
32337,0
102977,1
3810,1
172243,1
36598,0
98589,1
105800,1
190742,0
6191,0
90326,0
80424,1
153755,0
83442,0
13861,1
209505,1
115960,0
89332,1
90344,1
83973,1
94841,0
19915,0
123951,0
192391,1
186618,0
105171,1
160099,0
59843,0
140332,0
107709,1
74806,1
133356,0
175250,0
161314,0
216455,0
30152,1
121452,0
66553,0
44181,0
115937,1
115714,0
14027,0
40047,0
205961,1
169282,0
33645,0
208302,1
136430,1
13621,1
68602,1
149405,0
24368,0
56379,1
194120,0
17397,0
44429,1
87771,0
207729,1
184387,1
103830,0
80290,0
116873,0
46937,0
44440,0
125653,0
127298,0
112291,0
171436,1
109564,1
74092,0
159248,0
212177,1
146798,1
231888,0
802,0
164170,0
214014,1
114925,1
3813,0
229477,1
154647,1
235702,1
160314,0
36049,0
27665,0
60315,0
237478,0
7714,0
18842,0
210900,1
141319,0
31460,1
203971,0
115649,0
158167,0
24903,1
193223,0
174046,1
97792,0
145329,1
18496,0
151626,0
158778,1
223575,0
177420,1
115690,0
5088,0
196695,0
160197,0
217305,0
141190,1
181387,0
108681,0
224280,1
74677,1
150941,0
36207,0
116528,0
45266,0
204748,1
164145,0
92035,0
154266,1
211425,0
13782,0
91900,0
13591,0
104131,1
18876,1
219395,0
238609,0
174816,0
193796,1
58890,1
119874,0
191007,0
96096,0
236270,0
47355,0
239273,0
35786,0
38209,0
82575,0
196382,0
16946,0
164153,1
176801,0
91911,0
99909,0
151119,0
86661,1
193146,0
3136,0
124167,0
10539,1
58415,0
201198,0
170267,1
120024,0
83104,1
132804,0
215503,1
211132,0
155459,0
121410,0
34877,0
206123,1
207290,0
43800,1
65936,0
180800,0
107564,0
194228,0
78723,1
169702,0
70993,0
231677,1
33278,0
78521,1
45699,0
123116,0
84910,0
187457,1
170846,0
36152,1
87594,0
170719,1
104760,1
158070,0
175066,1
10401,1
21140,0
181720,1
145221,1
66423,1
150873,0
174596,0
39711,0
146635,1
54111,1
155498,1
209036,0
6206,0
204845,0
12010,0
167125,0
82843,0
95573,1
44957,0
141944,0
95937,0
197608,0
30808,1
28887,1
159388,1
82620,0
109644,0
25829,0
146601,0
151002,0
3794,0
130651,1
156482,0
54521,0
89942,0
99432,0
78674,0
4859,0
1346,1
158722,1
195723,1
204541,1
143455,1
113208,0
59270,0
44732,1
50580,0
65714,1
56492,0
15143,0
87920,1
76716,0
47487,1
223729,0
85366,0
36705,0
41337,0
230842,0
235466,0
170072,0
173733,0
152947,0
134649,0
231105,0
134060,1
50847,1
117267,0
197690,1
237876,1
6124,0
39623,0
215087,1
44372,0
211236,0
170422,0
131612,1
190931,0
76454,0
72537,0
15224,0
28032,0
89265,0
77123,1
135698,0
71584,1
166503,0
95761,0
45779,1
34600,1
105302,0
87269,1
10653,1
64268,0
117166,0
239262,1
133100,0
156025,0
118510,0
16547,0
77926,0
226725,1
50071,0
8369,0
160722,0
112193,0
233534,0
5007,1
37904,1
183674,0
204231,1
226529,0
212912,0
132056,0
68320,0
34374,0
63024,1
158530,0
203578,1
56563,0
224655,0
128694,0
147626,0
167866,0
114478,0
6972,1
221768,0
121634,0
98424,1
115677,0
83321,0
176233,0
68059,0
58364,0
140331,1
235148,1
72117,0
234547,0
89894,0
33840,0
203384,0
27037,0
106209,0
205708,1
203523,0
178713,1
95707,0
115205,0
209922,1
224735,0
40359,0
162147,0
198303,1
55952,0
203455,0
177005,1
57532,0
178218,0
26634,1
74647,0
26226,0
223329,0
19396,0
7001,0
101982,1
197828,1
98994,0
152337,0
1946,0
117968,0
141807,0
64682,0
87942,1
202230,0
56822,1
21676,1
172004,1
67109,0
5151,1
117956,0
113428,0
110809,0
234788,0
25315,0
136776,0
42638,1
222297,0
235885,0
214310,1
81365,1
215440,0
112652,0
40639,0
127346,1
161385,0
4414,0
88316,1
218039,0
72254,0
109040,1
54889,1
115198,0
48718,1
24057,0
168935,0
142816,1
147885,0
193297,1
133220,0
170747,0
118750,0
12286,1
95579,1
158428,1
208593,0
91359,0
132813,1
70477,0
162121,0
157125,0
228032,0
100365,0
169447,0
3529,0
209395,1
98697,0
159025,0
170560,0
97862,0
45008,0
80007,0
156522,0
43363,1
14849,0
211875,0
28128,0
115351,1
218425,0
44445,0
146580,0
16186,0
214862,0
168138,0
137761,0
107996,0
135960,0
135052,1
125026,0
158614,0
148046,0
47974,0
181717,0
87003,1
182287,1
179760,0
123443,0
64557,0
162014,1
103225,1
185577,1
125022,0
42679,1
101908,1
187057,0
132901,0
157483,1
203466,1
33483,0
171726,0
158821,0
92213,0
198583,0
113844,0
184597,0
179406,0
174805,0
37870,0
37669,0
196040,0
167118,0
40534,0
234616,0
35726,0
57330,1
45141,0
161719,0
202627,1
83724,1
226056,1
233866,0
194951,1
71081,1
131857,0
231347,0
140377,0
30554,0
206549,0
216815,0
144597,0
154441,1
225085,0
6089,1
178129,0
17762,0
55140,0
228838,1
147658,0
215829,0
142058,0
189744,0
22293,1
24213,1
159343,0
77605,1
209265,0
120081,0
4493,1
238374,0
31661,0
145305,0
225667,0
191790,0
227813,0
77909,0
133627,0
197659,0
160691,1
223108,0
173913,0
153477,0
199472,0
195421,0
97436,1
212885,1
132090,0
236235,1
23965,0
130241,0
51897,1
160575,0
89482,0
93136,0
237900,1
64798,0
199831,1
15569,1
111763,1
71527,0
105157,0
55100,0
187966,0
134430,0
61311,1
157678,1
77138,0
94823,0
188997,0
177732,1
4220,1
129157,1
115120,0
204543,1
197793,0
134557,0
95781,0
169071,1
10765,1
132892,0
128156,1
224868,1
54100,1
227223,0
209299,1
237026,0
35553,1
64392,0
30921,1
10055,0
237036,1
189402,0
205144,0
29523,1
4015,0
124555,0
125120,0
93757,0
186909,0
112299,0
46558,0
97303,0
211312,0
99480,0
224753,0
78576,0
124,0
168613,0
18095,0
49730,1
128528,0
83661,0
31062,1
49040,0
84954,1
82959,1
88488,0
86426,0
42939,1
69106,0
57605,0
132653,0
6568,1
181551,1
232148,0
87286,0
180407,0
58762,0
221247,1
7917,1
160277,0
20506,0
5977,0
220335,1
78347,1
58971,0
92618,0
225385,0
140255,1
24828,1
30709,0
20872,0
136816,0
144191,0
70743,0
26482,0
212254,0
12175,0
222780,0
238141,0
225800,1
13640,1
184213,1
109414,0
231031,0
113446,0
60900,0
220796,1
172150,0
215530,0
16583,0
107148,0
76426,0
59964,0
181074,0
155347,0
27383,0
233615,0
219393,0
159348,0
6550,1
10217,1
83304,1
159891,0
47244,0
41994,0
140613,0
47872,1
64097,1
212793,1
42536,1
187268,1
237720,1
11965,0
44897,0
76931,1
78921,1
199877,1
47763,0
110714,0
91459,0
56827,0
162770,0
61782,1
113129,0
235125,1
166871,0
217777,1
55827,0
223639,1
54989,0
163648,1
88399,0
28334,0
141603,1
5443,1
203516,0
223090,0
144681,1
60725,0
136311,0
220903,0
131291,0
105365,1
230603,0
228363,1
110737,1
52755,0
84890,0
81736,1
232138,1
213681,1
60233,0
93277,1
127260,1
99570,1
88203,0
183149,0
67174,0
208442,0
182658,0
102622,0
203244,0
25176,1
103302,1
175208,0
53657,1
9777,1
123859,0
204081,1
231001,0
215353,0
21943,0
144508,0
109253,0
45063,1
119119,0
160208,1
220356,0
133493,1
193447,0
110550,0
77339,0
108651,0
180417,0
43765,0
85015,1
176280,0
67658,0
81815,0
126015,0
172492,1
40582,1
16159,0
141399,0
91891,1
177447,0
71168,0
13874,1
142438,0
155760,0
191261,1
145458,0
162317,1
220163,0
196123,0
96437,0
146388,1
124344,0
228394,0
16230,1
213188,0
165216,0
114957,1
84568,1
108674,1
181221,0
235041,0
47786,0
173991,0
35990,0
15443,1
132739,1
225600,0
92657,0
106801,0
162219,0
9470,0
113012,0
222328,1
119356,0
23654,1
59568,0
180533,0
203392,0
92958,0
43074,1
72360,0
73245,1
153784,0
25042,0
215655,0
159146,0
230229,0
19311,0
38951,0
81883,0
145391,0
225753,0
54078,0
204404,1
178288,0
100799,0
129750,0
75815,0
199175,0
142995,0
139919,1
171939,1
118118,1
181409,0
12427,0
148121,0
75400,0
217136,1
127433,1
147298,0
413,0
170253,1
118879,0
232740,1
128914,0
225441,0
1916,0
17987,0
27783,0
217644,0
214001,0
179450,0
48489,0
217814,0
29538,1
119486,0
230614,1
134722,0
64939,0
139538,0
118703,1
1871,0
144236,0
122359,0
109233,0
39249,0
98104,1
1749,0
182001,0
142989,0
95966,0
44321,1
4189,0
4790,1
184702,0
24907,0
133459,0
63199,0
202015,0
145131,0
36725,0
70207,1
149911,1
116229,1
91198,1
152798,0
85660,0
160236,0
176901,0
5819,0
6195,0
231067,0
88028,1
75829,1
108878,0
178098,1
220372,1
26142,1
13959,0
37260,0
231650,0
17374,0
62104,0
215333,1
122726,1
51630,1
67270,0
81019,0
57293,1
13282,0
82606,0
172877,1
184253,1
51275,1
210126,0
151660,0
21897,1
145323,1
123135,1
188982,0
168817,0
175371,0
234125,1
166605,0
5,0
234414,0
85894,0
82533,0
48736,0
142504,0
222884,1
173282,1
70415,0
210337,0
99905,1
175379,1
47420,0
48384,0
88456,0
231455,1
41548,0
2955,0
74112,0
19510,1
8027,0
47600,0
162208,0
166061,0
5167,1
27677,0
126952,0
164312,1
141699,0
135036,0
170563,1
42609,1
164081,0
238268,1
184223,1
12148,1
107392,1
102368,1
101891,0
55619,0
229569,0
230818,0
229177,0
79170,0
68405,0
35896,0
118471,0
214669,1
208897,1
148377,1
108442,1
131255,0
96508,0
80017,1
195298,0
64004,0
50605,0
96761,0
106557,0
79801,1
223160,1
12138,0
114043,1
178202,0
169436,0
47132,0
21923,1
85870,0
108981,0
144648,1
170603,1
88007,1
219361,1
19977,0
220530,0
44465,0
106979,0
171141,1
104559,0
227662,1
148787,0
113660,0
97728,0
174367,0
154502,0
193343,0
25732,0
134683,0
162222,0
38741,0
67547,1
196318,0
149562,0
3474,0
43822,1
93874,1
65881,0
71776,1
148308,0
178188,0
101146,0
202805,0
84854,1
120348,1
15460,0
69291,0
179673,0
141521,1
231393,0
122293,0
238159,1
219179,1
40330,0
24062,1
149905,0
31587,0
6352,0
165982,0
81456,0
136746,0
11078,0
85260,1
120665,1
152247,0
195177,1
215569,0
118370,0
114054,0
39298,0
196721,0
210562,0
178722,0
102330,0
54524,0
66265,0
156495,0
221981,0
203112,0
170572,0
18166,1
138821,0
154924,1
123309,1
105883,1
72058,1
230488,0
63181,0
164094,0
235103,0
127887,1
208060,0
142276,0
220940,0
42440,0
106892,1
178044,1
39802,0
189266,0
174391,0
233343,1
175019,1
223911,1
225893,1
149476,0
56235,1
75605,0
46936,0
230898,1
92836,1
200982,0
4742,0
69353,1
88500,0
144281,0
229635,0
69087,0
141260,1
134347,1
209072,1
196057,1
29295,0
75335,0
161384,0
137087,0
185439,0
145264,0
149540,0
207615,0
135218,0
57177,1
19630,0
155075,0
118514,0
132289,0
156442,1
117087,0
169932,0
199112,0
74230,0
111230,0
105539,0
182337,0
34365,0
139553,0
186395,0
192211,1
130088,1
100636,0
1988,0
226527,1
161046,0
170502,0
47750,1
63782,0
71662,0
222898,1
83732,1
61624,1
113297,0
13166,1
174796,0
171508,0
56181,1
219068,1
27851,0
116935,1
158067,0
53417,0
217734,0
234781,1
194978,0
201143,0
117801,0
17378,0
130270,0
145681,0
73735,1
219420,0
86096,0
126515,1
156132,0
184407,1
159845,1
66519,0
51416,1
106137,0
81594,0
219013,1
25687,1
51035,0
79413,1
168075,0
232049,0
8722,0
154885,0
154996,0
11421,1
159134,1
211664,0
89915,0
75566,1
230555,0
